,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
45,45,46,May 31,True,HOU,"L,0-5",29,27,0,3,0,0,0,0,2,0,6,0,0,0,1,2,0,1,0.239,0.299,0.345,0.644,2,13,R,J.Richard(85),SFG,1980,May 31,9.0,8,5,3,2,2,6,1,0,3.81,37,,,0.0,0.0,1,0,35,1,0,1,0,0,1,0,3,Andy Olsen,"J.Montefusco (3-43-L), G.Lavelle (2), T.Griffin (6)"
46,46,47,Jun 1,True,HOU,"W,6-2",37,31,6,10,3,0,0,6,3,0,4,1,1,1,1,0,2,0,0.241,0.301,0.347,0.648,7,11,R,J.Niekro(37),SFG,1980,Jun 1,9.0,6,2,2,0,0,6,0,0,3.77,32,,,,,1,0,31,3,0,0,1,0,0,1,1,Nick Colosi,B.Knepper (4-73-W)
47,47,48,Jun 2,True,ATL,"L,2-4",36,34,2,11,1,1,0,2,1,0,3,0,1,0,0,3,0,0,0.243,0.302,0.348,0.65,7,13,R,P.Niekro(59),SFG,1980,Jun 2,9.0,10,4,4,0,2,4,0,0,3.78,37,,,1.0,0.0,1,1,34,0,1,2,0,1,0,1,3,Frank Pulli,"E.Whitson (4-42-L), G.Minton (4), A.Ripley (6)"
48,48,49,Jun 3,True,ATL,"W,3-2",36,32,3,7,4,0,0,3,2,0,5,2,0,0,0,0,0,0,0.242,0.302,0.348,0.65,7,14,L,L.McWilliams(69),SFG,1980,Jun 3,9.0,9,2,1,1,0,11,0,0,3.72,36,,,0.0,0.0,1,0,35,2,1,0,1,0,2,1,2,Ed Montague,"V.Blue (3-67), G.Minton (0-W)"
49,49,50,Jun 4,True,ATL,"L,2-7",36,32,2,7,1,0,0,0,2,0,3,0,2,0,2,2,0,0,0.242,0.301,0.346,0.647,7,12,R,R.Matula(70),SFG,1980,Jun 4,9.0,12,7,7,0,0,8,4,0,3.79,39,,,0.0,0.0,0,1,38,1,1,0,0,1,1,0,2,Harry Wendelstedt,"J.Montefusco (3-49-L), G.Lavelle (3)"
50,50,51,Jun 6,False,HOU,"L,0-2",30,30,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0.239,0.298,0.342,0.64,3,10,R,J.Richard(94),SFG,1980,Jun 6,8.0,11,2,2,0,0,4,0,0,3.76,33,,,,,2,1,33,1,2,0,0,0,0,0,1,Harry Wendelstedt,B.Knepper (4-56-L)
51,51,52,Jun 7,False,HOU,"L,0-3",32,31,0,5,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0.238,0.296,0.339,0.634,5,13,R,J.Niekro(82),SFG,1980,Jun 7,8.0,10,3,3,0,2,2,0,0,3.75,32,,,0.0,0.0,2,1,30,2,1,1,0,0,1,0,3,Frank Pulli,"E.Whitson (4-36-L), G.Lavelle (2), A.Holland (9)"
52,52,53,Jun 8,False,HOU,"L,4-5",36,34,4,8,0,1,1,4,2,0,12,0,0,0,0,0,0,1,0.238,0.295,0.34,0.635,5,14,R,N.Ryan(63),SFG,1980,Jun 8,8.1,9,5,3,2,2,2,0,0,3.74,37,,,1.0,1.0,0,0,32,1,2,1,1,2,1,0,3,Ed Montague,"V.Blue (4-48), G.Minton (4-L), A.Holland (0)"
53,53,54,Jun 9,False,PHI,"W,3-1",36,32,3,6,2,0,1,3,3,1,11,0,0,1,0,0,0,0,0.237,0.294,0.34,0.634,6,14,L,S.Carlton(74),SFG,1980,Jun 9,9.0,9,1,1,0,6,10,1,0,3.69,42,,,2.0,0.0,4,0,36,1,0,1,0,0,0,0,3,Fred Brocklander,"J.Montefusco (4-47), A.Ripley (6-W), G.Minton (0-Sv)"
54,54,55,Jun 10,False,PHI,"L,3-4",33,31,3,6,2,0,0,3,2,0,6,0,0,0,1,2,0,1,0.236,0.294,0.338,0.632,3,13,R,B.Walk(44),SFG,1980,Jun 10,8.0,6,4,4,0,5,4,2,1,3.71,35,,,1.0,0.0,1,1,28,1,0,0,0,1,0,0,3,Jerry Dale,"B.Knepper (3-41-L), E.Halicki (13), A.Holland (1)"
