,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
10,11,Apr 21,False,NYY,"L,2-3",8.0,7,3,3,0,1,1,1,0,4.13,30,,,,,0,0,28,0,0,0,1,0,0,1,1,Nick Bremigan,M.Flanagan (4-56-L),BAL,1980
11,12,Apr 22,False,NYY,"L,4-5",8.1,12,5,5,0,7,1,0,0,4.23,42,,,3.0,0.0,0,0,35,1,0,0,0,0,0,2,5,Durwood Merrill,"S.McGregor (99-45), D.Ford (3), T.Martinez (2-H), D.Martínez (1-H), T.Stoddard (1-BL)",BAL,1980
12,13,Apr 23,False,NYY,"L,5-6",8.0,9,6,6,0,4,6,3,0,4.41,34,,,1.0,0.0,0,0,30,3,1,0,0,0,0,2,2,Marty Springstead,"J.Palmer (3-28-L), T.Martinez (0)",BAL,1980
13,14,Apr 25,False,KCR,"L,0-7",8.0,9,7,3,4,3,5,1,0,4.34,37,,,2.0,0.0,0,0,34,3,1,0,0,0,3,2,2,Greg Kosc,"S.Stone (7-25-L), S.Stewart (4)",BAL,1980
14,15,Apr 26,False,KCR,"W,4-0",9.0,7,0,0,0,1,4,0,0,4.04,35,,,,,0,0,33,1,0,0,1,0,1,1,1,Don Denkinger,M.Flanagan (4-76-W),BAL,1980
15,16,Apr 27,False,KCR,"L,2-3",8.0,5,3,3,0,1,2,1,0,4.0,29,,,1.0,0.0,2,0,28,0,1,0,0,0,0,1,2,Larry McCoy,"D.Martínez (4-55), D.Ford (4-L)",BAL,1980
16,17,Apr 29,True,NYY,"L,3-4",9.0,8,4,4,0,5,9,2,0,4.0,39,,,2.0,0.0,1,1,33,1,0,0,1,0,0,0,3,Steve Palermo,"S.McGregor (6-40-L), S.Stewart (3), T.Stoddard (6)",BAL,1980
17,18,Apr 30,True,NYY,"W,7-4",9.0,7,4,3,1,9,1,1,0,3.95,40,,,6.0,0.0,0,0,31,2,0,0,0,0,0,2,4,Dave Phillips,"S.Stone (4-48-W), D.Ford (2-H), T.Martinez (6), T.Stoddard (0-Sv)",BAL,1980
18,19,May 2,False,TEX,"W,7-5",9.0,8,5,5,0,2,1,2,1,4.0,35,,,1.0,1.0,0,0,32,2,0,0,0,0,0,3,2,Larry McCoy,"M.Flanagan (5-41-W), T.Stoddard (1-Sv)",BAL,1980
19,20,May 3,False,TEX,"L,2-3",8.0,7,3,2,1,1,5,1,0,3.92,31,,,3.0,1.0,0,0,30,0,0,0,0,0,0,1,2,Dale Ford,"J.Palmer (9-39-L), S.Stewart (3)",BAL,1980
20,21,May 4,False,TEX,"W,9-5",9.0,13,5,4,1,2,2,1,0,3.93,42,,,2.0,0.0,1,0,40,1,0,0,0,0,2,2,2,Greg Kosc,"D.Martínez (6-35-W), D.Ford (3-Sv)",BAL,1980
21,22,May 5,True,MIN,"L,2-4",9.0,6,4,3,1,6,5,2,0,3.88,39,,,2.0,0.0,1,1,30,2,0,0,2,1,1,0,2,Al Clark,"S.Stone (4-38-L), T.Martinez (4)",BAL,1980
22,23,May 6,True,MIN,"W,10-3",9.0,8,3,3,0,1,4,0,0,3.84,37,,,0.0,0.0,0,0,36,2,0,0,0,0,1,0,2,Steve Palermo,"S.McGregor (6-56-W), T.Stoddard (3)",BAL,1980
23,24,May 7,True,MIN,"W,8-6",9.0,12,6,6,0,3,4,1,1,3.94,42,,,2.0,0.0,0,1,38,3,0,0,0,0,1,1,3,Dave Phillips,"M.Flanagan (4-40), S.Stewart (3-BW), T.Martinez (1-Sv)",BAL,1980
24,25,May 8,False,MIL,"L,1-9",8.0,12,9,8,1,5,3,3,0,4.12,40,,,0.0,0.0,2,0,35,1,1,1,0,0,1,2,2,Dale Ford,"D.Martínez (3-22-L), P.Hartzell (99)",BAL,1980
25,26,May 9,False,MIL,"W,5-2",9.0,10,2,2,0,3,2,0,0,4.04,37,,,6.0,0.0,0,0,34,2,0,0,0,0,1,3,4,Greg Kosc,"S.Stone (3-51-W), D.Ford (4), T.Martinez (1-H), T.Stoddard (2-Sv)",BAL,1980
26,27,May 10,False,MIL,"L,3-5",8.0,7,5,5,0,4,5,0,0,4.09,35,,,2.0,0.0,0,0,30,2,0,0,0,1,0,0,2,Don Denkinger,"S.McGregor (3-41-L), D.Martínez (1)",BAL,1980
27,28,May 11,False,MIL,"L,4-5",8.0,10,5,5,0,7,7,1,0,4.14,38,,,1.0,0.0,2,2,30,3,0,1,1,0,0,0,2,Larry McCoy,"M.Flanagan (3-36), S.Stewart (3-L)",BAL,1980
28,29,May 12,True,TEX,"L,1-5",9.0,7,5,5,0,1,6,2,0,4.17,33,,,0.0,0.0,0,0,32,1,0,0,0,0,1,3,2,Dale Ford,"D.Ford (2-28-L), T.Martinez (2)",BAL,1980
