,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
73,74,Jun 21,True,HOU,"W,4-3",36,31,4,9,2,1,1,4,3,0,7,1,1,0,0,1,0,0,0.262,0.335,0.409,0.745,8,13,L,W.Rodríguez(55),TBR,2008
74,75,Jun 22,True,HOU,"L,2-3",36,29,2,6,1,0,1,2,6,0,7,1,0,0,0,2,2,1,0.262,0.336,0.409,0.744,7,11,R,B.Backe(55),TBR,2008
75,76,Jun 24,False,FLA,"W,6-4",42,35,6,9,3,0,1,6,6,1,4,0,1,0,0,0,0,0,0.262,0.336,0.409,0.745,9,14,L,S.Olsen(63),TBR,2008
76,77,Jun 25,False,FLA,"W,15-3",53,43,15,15,4,0,4,14,9,0,10,1,0,0,1,0,0,0,0.263,0.338,0.414,0.753,11,13,R,R.Tucker(19),TBR,2008
77,78,Jun 26,False,FLA,"W,6-1",43,35,6,9,3,0,2,6,6,1,6,1,0,1,0,0,0,0,0.263,0.339,0.416,0.754,10,10,L,M.Hendrickson(32),TBR,2008
78,79,Jun 27,False,PIT,"W,10-5",44,41,10,15,2,0,3,10,2,0,6,0,0,1,0,0,0,0,0.265,0.34,0.419,0.759,7,14,R,J.Barthmaier(15),TBR,2008
79,80,Jun 28,False,PIT,"L,3-4",54,48,3,10,3,0,1,3,4,1,10,1,0,1,1,0,1,1,0.264,0.339,0.417,0.756,12,17,R,T.Taubenheim(51),TBR,2008
80,81,Jun 29,False,PIT,"W,4-3",42,38,4,12,0,0,2,3,4,0,10,0,0,0,1,1,2,1,0.264,0.339,0.418,0.757,11,14,L,T.Gorzelanny(54),TBR,2008
81,82,Jun 30,True,BOS,"W,5-4",38,28,5,6,1,0,2,5,8,0,5,1,1,0,1,2,0,0,0.264,0.34,0.419,0.759,9,10,R,J.Masterson(46),TBR,2008
82,83,Jul 1,True,BOS,"W,3-1",35,30,3,6,1,0,0,2,5,0,6,0,0,0,1,1,2,0,0.263,0.34,0.417,0.756,8,11,R,T.Wakefield(62),TBR,2008
83,84,Jul 2,True,BOS,"W,7-6",40,32,7,9,2,0,0,7,8,1,9,0,0,0,0,1,4,0,0.263,0.341,0.416,0.756,9,12,R,D.Matsuzaka(59),TBR,2008
84,85,Jul 4,True,KCR,"W,11-2",41,34,11,12,2,0,1,10,3,0,7,1,0,3,1,0,2,0,0.264,0.341,0.417,0.758,6,11,R,B.Bannister(30),TBR,2008
85,86,Jul 5,True,KCR,"W,3-0",35,34,3,10,1,1,1,3,1,0,9,0,0,0,1,0,1,0,0.265,0.341,0.417,0.758,8,11,R,Z.Greinke(56),TBR,2008
86,87,Jul 6,True,KCR,"W,9-2",40,35,9,13,3,1,2,9,3,0,6,1,0,1,0,0,1,0,0.266,0.342,0.421,0.763,7,11,R,L.Hochevar(16),TBR,2008
87,88,Jul 7,True,KCR,"L,4-7",46,42,4,11,2,0,2,3,4,0,12,0,0,0,1,0,1,0,0.266,0.342,0.421,0.763,12,11,R,G.Meche(47),TBR,2008
