,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
60,61,Jun 6,False,TEX,"W,12-4",9.0,8,4,4,0,1,7,1,0,3.77,35,140.0,96.0,0.0,0.0,0,1,33,3,0,0,0,1,0,0,2,Brian O'Nora,"S.Kazmir (5-68-W), A.Reyes (0)",TBR,2008
61,62,Jun 7,False,TEX,"W,5-4",9.0,9,4,4,0,4,6,1,0,3.78,40,163.0,95.0,1.0,0.0,0,0,36,4,0,0,0,0,0,0,4,Paul Nauert,"A.Sonnanstine (5-49), J.Howell (1-W), T.Miller (2-H), D.Wheeler (1-Sv)",TBR,2008
62,63,Jun 8,False,TEX,"L,3-6",8.0,11,6,6,0,5,7,3,0,3.82,41,150.0,87.0,1.0,0.0,2,0,36,0,0,0,0,0,2,1,3,James Hoye,"M.Garza (4-39-L), J.Hammel (3), G.Balfour (2)",TBR,2008
63,64,Jun 9,False,LAA,"W,13-4",9.0,12,4,4,0,1,2,1,0,3.82,36,123.0,80.0,0.0,0.0,0,0,34,2,0,0,0,1,0,2,3,Eric Cooper,"E.Jackson (4-42-W), A.Reyes (2), G.Glover (3)",TBR,2008
64,65,Jun 10,False,LAA,"L,1-6",8.0,10,6,6,0,0,9,2,0,3.86,33,108.0,76.0,,,0,1,33,1,0,0,0,0,0,0,1,Marty Foster,J.Shields (4-47-L),TBR,2008
65,66,Jun 11,False,LAA,"L,2-4",8.0,8,4,4,0,4,11,2,0,3.87,35,133.0,92.0,4.0,0.0,1,0,31,1,0,1,0,0,0,0,3,Derryl Cousins,"S.Kazmir (4-57-L), J.Howell (3), D.Wheeler (3)",TBR,2008
66,67,Jun 13,True,FLA,"W,7-3",9.0,7,3,3,0,0,9,0,0,3.86,34,135.0,91.0,1.0,0.0,0,1,33,3,1,0,0,1,0,0,4,Ed Montague,"A.Sonnanstine (5-49-W), J.Howell (1-H), D.Wheeler (1-H), T.Percival (15)",TBR,2008
67,68,Jun 14,True,FLA,"W,4-1",9.0,3,1,1,0,1,5,0,1,3.81,32,137.0,82.0,0.0,0.0,0,0,29,1,0,0,0,1,0,0,3,Jim Wolf,"M.Garza (5-69-W), D.Wheeler (0-H), T.Percival (0-Sv)",TBR,2008
68,69,Jun 15,True,FLA,"L,3-9",9.0,10,9,8,1,5,6,2,1,3.88,42,172.0,105.0,1.0,1.0,1,0,36,0,1,0,0,0,1,1,5,Jerry Layne,"E.Jackson (5-31-L), G.Balfour (6), T.Miller (7), G.Glover (5), J.Hammel (6)",TBR,2008
69,70,Jun 17,True,CHC,"W,3-2",9.0,6,2,1,1,5,12,0,0,3.83,37,183.0,111.0,3.0,0.0,0,1,32,2,0,0,0,0,0,0,5,Paul Schrieber,"S.Kazmir (5-57), G.Balfour (1-W), J.Howell (3-H), D.Wheeler (2-H), T.Percival (2-Sv)",TBR,2008
70,71,Jun 18,True,CHC,"W,5-4",9.0,9,4,4,0,3,5,1,0,3.84,37,153.0,91.0,1.0,0.0,0,0,34,3,0,0,0,0,0,2,4,Kerwin Danley,"A.Sonnanstine (4-43-W), J.Howell (0-H), D.Wheeler (0-H), T.Percival (0-Sv)",TBR,2008
71,72,Jun 19,True,CHC,"W,8-3",9.0,9,3,3,0,2,13,0,0,3.83,37,146.0,95.0,4.0,2.0,0,1,35,2,0,0,0,0,0,0,4,Laz Diaz,"J.Shields (8-54), T.Miller (3), G.Balfour (1-W), G.Glover (3)",TBR,2008
72,73,Jun 20,True,HOU,"L,3-4",9.0,9,4,3,1,4,10,0,0,3.81,38,162.0,108.0,1.0,0.0,0,1,33,4,0,1,0,1,1,1,3,Alfonso Márquez,"M.Garza (5-50-L), T.Miller (0), G.Glover (0)",TBR,2008
73,74,Jun 21,True,HOU,"W,4-3",9.0,5,3,2,1,4,5,1,0,3.79,37,128.0,77.0,3.0,0.0,1,0,33,1,0,2,0,0,0,0,3,Andy Fletcher,"E.Jackson (5-55), J.Howell (2), D.Wheeler (2-W)",TBR,2008
74,75,Jun 22,True,HOU,"L,2-3",9.0,6,3,3,0,4,12,2,0,3.78,37,173.0,117.0,4.0,0.0,0,0,33,1,0,0,0,0,0,0,4,Mike Reilly,"S.Kazmir (4-54-L), G.Balfour (2), D.Wheeler (0), T.Miller (1)",TBR,2008
75,76,Jun 24,False,FLA,"W,6-4",9.0,8,4,3,1,7,11,0,0,3.77,42,183.0,105.0,0.0,0.0,0,0,35,3,0,1,0,0,0,0,4,Paul Emmel,"A.Sonnanstine (5-50), J.Howell (2-W), D.Wheeler (1-H), T.Percival (5-Sv)",TBR,2008
76,77,Jun 25,False,FLA,"W,15-3",9.0,9,3,3,0,0,6,1,1,3.76,39,144.0,98.0,0.0,0.0,0,0,38,0,0,0,0,0,3,1,3,Gary Darling,"J.Shields (5-70-W), J.Hammel (9), G.Glover (4)",TBR,2008
77,78,Jun 26,False,FLA,"W,6-1",9.0,1,1,1,0,1,10,1,0,3.72,28,108.0,76.0,,,0,0,27,0,0,0,0,0,0,1,1,Mike Estabrook,M.Garza (5-90-W),TBR,2008
