,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
126,127,Aug 22,True,KCR,"L,2-3",32,29,2,4,2,0,1,2,1,0,8,1,1,0,0,1,0,0,0.26,0.322,0.382,0.704,3,10,L,J.Rosado(77),TBD,1998
127,128,Aug 23,True,KCR,"L,5-11",41,39,5,11,2,0,2,5,2,0,12,0,0,0,1,0,0,0,0.26,0.322,0.383,0.704,9,9,R,P.Rapp(47),TBD,1998
128,129,Aug 25,True,MIN,"L,1-4",37,35,1,7,4,0,0,1,2,0,12,0,0,0,1,0,0,0,0.26,0.321,0.382,0.703,9,10,R,F.Rodriguez(75),TBD,1998
129,130,Aug 26,True,MIN,"L,3-7",38,35,3,10,3,0,0,3,1,0,6,0,0,2,0,0,0,0,0.26,0.321,0.382,0.703,8,11,R,B.Tewksbury(55),TBD,1998
130,131,Aug 27,True,MIN,"W,10-3",43,38,10,16,6,0,1,10,4,0,8,0,0,1,0,2,2,0,0.261,0.322,0.385,0.707,9,9,L,E.Milton(19),TBD,1998
131,132,Aug 28,False,DET,"W,4-3",35,34,4,8,3,0,1,4,1,0,9,0,0,0,0,0,1,0,0.261,0.322,0.385,0.706,4,10,R,B.Moehler(60),TBD,1998
132,133,Aug 29 (1),False,DET,"W,10-6",45,41,10,17,3,1,2,9,3,0,7,1,0,0,0,0,2,1,0.262,0.323,0.387,0.71,8,10,L,J.Thompson(19),TBD,1998
133,134,Aug 29 (2),False,DET,"L,2-8",35,32,2,4,2,0,0,2,2,0,2,1,0,0,1,0,0,0,0.261,0.322,0.386,0.708,6,10,R,S.Greisinger(69),TBD,1998
134,135,Aug 30,False,DET,"W,10-5",44,40,10,13,4,0,1,10,3,0,5,0,0,1,2,0,0,0,0.262,0.322,0.387,0.709,7,10,R,B.Powell(27),TBD,1998
135,136,Aug 31,False,MIN,"L,1-2",34,34,1,7,1,1,1,1,0,0,7,0,0,0,0,0,1,0,0.261,0.322,0.387,0.709,6,9,R,B.Tewksbury(73),TBD,1998
136,137,Sep 1,False,MIN,"L,5-6",47,40,5,10,4,2,1,5,7,0,9,0,0,0,0,0,1,0,0.261,0.322,0.388,0.71,12,10,L,E.Milton(53),TBD,1998
137,138,Sep 2,False,MIN,"W,4-1",40,36,4,11,2,1,0,3,3,0,5,0,1,0,1,1,1,0,0.262,0.322,0.388,0.711,9,9,R,L.Hawkins(49),TBD,1998
