,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
33,34,May 20,True,NYY,"W,12-8",9.0,9,8,8,0,7,4,2,0,4.65,40,,,2.0,2.0,1,1,33,0,1,0,0,0,0,2,3,Bill Deegan,"P.Underwood (6-28), J.Hiller (5-W), D.Rozema (3-Sv)",DET,1980
34,35,May 21,True,NYY,"L,5-9",11.0,13,9,9,0,3,8,5,1,4.75,49,,,1.0,0.0,1,1,44,0,0,0,1,0,0,0,4,Rich Garcia,"D.Schatzeder (10-43), D.Tobik (11), A.López (2-L), D.Rozema (0)",DET,1980
35,36,May 22,False,BAL,"L,1-5",8.0,10,5,5,0,5,1,0,0,4.77,38,,,2.0,2.0,0,0,31,0,0,2,2,0,0,1,2,Jim Evans,"D.Petry (5-38-L), J.Hiller (1)",DET,1980
36,37,May 23,False,BAL,"L,3-5",8.0,5,5,5,0,5,2,1,0,4.79,33,,,1.0,1.0,2,0,27,2,0,0,0,1,0,1,2,Jim McKean,"J.Morris (4-50-L), D.Rozema (1)",DET,1980
37,38,May 24,False,BAL,"L,1-9",8.0,9,9,4,5,3,6,1,1,4.78,37,,,0.0,0.0,0,0,33,3,0,0,0,0,1,1,2,Ted Hendry,"M.Wilcox (4-37-L), J.Hiller (1)",DET,1980
38,39,May 25,False,BAL,"W,6-4",11.0,12,4,4,0,1,5,1,0,4.73,43,,,0.0,0.0,1,0,41,1,0,0,1,0,0,2,2,Larry Barnett,"P.Underwood (4-39), A.López (3-W)",DET,1980
39,40,May 26,False,NYY,"L,5-13",8.0,15,13,13,0,9,1,2,0,4.96,44,,,1.0,1.0,2,0,35,2,0,3,0,0,0,4,3,Rich Garcia,"D.Schatzeder (4-26-L), D.Rozema (2), D.Tobik (4)",DET,1980
40,41,May 27,False,NYY,"L,6-9",8.0,16,9,9,0,2,3,1,0,5.07,40,,,2.0,2.0,1,0,37,3,0,0,0,1,0,2,3,Mike Reilly,"D.Petry (4-22-L), J.Hiller (2), D.Tobik (0)",DET,1980
41,42,May 28,False,NYY,"W,6-3",9.0,10,3,3,0,1,6,1,0,5.02,37,,,2.0,0.0,0,0,36,1,0,0,0,0,0,0,2,Jerry Neudecker,"J.Morris (4-56-W), A.López (2-Sv)",DET,1980
42,43,May 30,True,CAL,"W,12-1",9.0,6,1,1,0,4,7,0,0,4.93,36,,,,,0,0,32,1,1,0,0,0,0,1,1,Durwood Merrill,M.Wilcox (5-74-W),DET,1980
43,44,May 31,True,CAL,"L,1-6",9.0,9,6,6,0,4,9,2,0,4.95,37,,,0.0,0.0,0,1,33,3,0,0,0,0,0,1,2,Marty Springstead,"P.Underwood (5-55-L), A.López (2)",DET,1980
44,45,Jun 2,True,SEA,"T,3-3",13.0,12,3,3,0,0,10,0,0,4.86,51,,,0.0,0.0,3,0,51,0,1,0,0,0,0,0,2,Joe Brinkman,"J.Morris (4-67), A.López (1)",DET,1980
45,46,Jun 3,True,SEA,"W,4-2",9.0,8,2,2,0,6,6,0,0,4.8,41,,,1.0,0.0,3,0,33,1,1,0,2,0,1,1,2,Nick Bremigan,"D.Petry (6-58), A.López (0-W)",DET,1980
46,47,Jun 4,True,SEA,"W,8-2",9.0,5,2,0,2,1,5,0,0,4.69,32,,,,,0,1,30,1,0,0,0,1,0,0,1,Durwood Merrill,M.Wilcox (4-77-W),DET,1980
47,48,Jun 6,False,MIL,"L,4-8",8.0,13,8,7,1,5,3,1,0,4.75,42,,,5.0,3.0,0,0,37,4,0,1,0,0,1,0,3,Fred Spenn,"P.Underwood (5-27-L), D.Tobik (9), R.Weaver (99)",DET,1980
48,49,Jun 7,False,MIL,"L,3-5",8.0,10,5,5,0,1,4,1,0,4.77,34,,,,,0,1,33,1,1,0,0,0,0,0,1,Greg Kosc,J.Morris (4-45-L),DET,1980
49,50,Jun 8,False,MIL,"W,9-5",9.0,8,5,4,1,2,4,1,0,4.75,37,123.0,79.0,0.0,0.0,0,0,35,3,0,0,0,0,0,0,2,Don Denkinger,"D.Petry (4-65-W), A.López (4)",DET,1980
