,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
15,16,May 6,False,TOR,"W,4-1",9.0,2,1,1,0,2,9,0,0,2.58,32,,,,,0,0,30,1,0,0,0,0,1,0,1,Al Clark,B.Blyleven (9-86-W),CLE,1981
16,17,May 7,False,TOR,"L,2-6",8.0,9,6,6,0,5,4,2,0,2.8,37,,,4.0,0.0,1,2,32,2,0,0,0,0,1,0,3,Steve Palermo,"R.Waits (6-33-L), D.Spillner (3), S.Monge (3)",CLE,1981
17,18,May 8,False,MIN,"L,7-8",8.2,14,8,5,3,7,7,0,0,2.93,47,,,3.0,0.0,1,0,40,1,0,1,0,0,1,0,2,Richard Shulock,"J.Denny (6-30), S.Monge (0-L)",CLE,1981
18,19,May 9,False,MIN,"W,2-1",10.0,6,1,1,0,3,7,0,0,2.81,39,,,1.0,0.0,1,0,36,0,2,2,0,0,1,0,2,Vic Voltaggio,"L.Barker (6-71), S.Monge (0-W)",CLE,1981
19,20,May 10,False,MIN,"W,5-1",9.0,7,1,1,0,3,3,0,0,2.72,36,,,,,0,0,32,2,0,0,0,1,0,1,1,Bill Kunkel,W.Garland (6-69-W),CLE,1981
20,21,May 11,False,CHW,"W,3-1",9.0,4,1,1,0,5,9,0,0,2.64,35,,,,,2,0,30,1,0,0,0,0,0,0,1,Jerry Neudecker,B.Blyleven (4-79-W),CLE,1981
21,22,May 12,False,CHW,"L,4-7",8.0,11,7,5,2,5,2,0,1,2.76,42,,,2.0,1.0,5,0,34,0,1,1,1,1,0,1,2,Larry McCoy,"R.Waits (4-29-L), D.Spillner (4)",CLE,1981
22,23,May 13,False,CHW,"W,4-3",16.0,10,3,2,1,8,10,0,0,2.64,65,,,0.0,0.0,2,2,56,1,0,1,0,1,2,2,2,Durwood Merrill,"J.Denny (4-74), M.Stanton (17-W)",CLE,1981
23,24,May 15,True,TOR,"W,3-0",9.0,0,0,0,0,0,11,0,0,2.53,27,,,,,0,0,27,0,0,0,0,0,0,0,1,Rich Garcia,L.Barker (5-98-W),CLE,1981
24,25,May 16,True,TOR,"L,1-4",9.0,7,4,3,1,1,5,0,0,2.55,34,,,2.0,0.0,0,2,31,2,0,0,1,1,1,0,3,Greg Kosc,"W.Garland (5-36-L), B.Lacey (20), S.Monge (6)",CLE,1981
25,26,May 17(1),True,TOR,"W,1-0",9.0,9,0,0,0,3,2,0,0,2.45,40,,,0.0,0.0,0,0,36,1,0,0,1,0,1,0,2,Don Denkinger,"R.Waits (4-64-W), S.Monge (0-Sv)",CLE,1981
26,27,May 17(2),True,TOR,"W,2-1",10.0,7,1,1,0,0,5,0,0,2.39,34,,,,,1,1,33,0,0,0,1,0,0,1,1,Jim McKean,B.Blyleven (5-79-W),CLE,1981
27,28,May 18,True,CAL,"L,2-7",9.0,11,7,7,0,5,5,0,1,2.55,39,,,2.0,0.0,0,0,30,3,1,1,2,1,0,4,2,Nick Bremigan,"J.Denny (4-48-L), M.Stanton (4)",CLE,1981
28,29,May 19,True,CAL,"W,7-3",9.0,8,3,2,1,5,9,0,0,2.53,39,,,0.0,0.0,0,0,33,0,0,0,0,1,0,1,2,Larry Barnett,"D.Spillner (6-64-W), M.Stanton (0)",CLE,1981
29,30,May 20,True,SEA,"L,1-3",9.0,8,3,3,0,1,10,1,0,2.55,35,,,,,2,0,33,1,1,0,1,0,0,0,1,Lou DiMuro,L.Barker (4-68-L),CLE,1981
30,31,May 21,True,SEA,"L,3-6",9.0,14,6,6,0,3,2,0,0,2.66,41,,,2.0,0.0,1,0,37,3,0,0,0,1,0,0,4,Mike Reilly,"W.Garland (4-27-L), B.Lacey (4), M.Stanton (1), S.Monge (3)",CLE,1981
31,32,May 22,False,NYY,"W,7-3",9.0,7,3,3,0,2,8,0,0,2.67,35,,,,,0,0,33,1,0,0,0,0,1,2,1,Vic Voltaggio,B.Blyleven (4-67-W),CLE,1981
32,33,May 23,False,NYY,"L,2-3",8.0,9,3,3,0,2,5,1,0,2.69,34,,,,,0,0,31,4,0,0,1,0,0,0,1,Bill Kunkel,R.Waits (5-55-L),CLE,1981
33,34,May 24,False,NYY,"W,12-5",9.0,9,5,4,1,4,3,2,0,2.72,39,,,,,0,0,35,0,0,0,0,0,1,2,1,Terry Cooney,J.Denny (5-50-W),CLE,1981
34,35,May 25,False,BOS,"L,7-8",8.0,10,8,7,1,8,6,0,0,2.85,42,,,4.0,3.0,1,1,30,1,0,1,2,2,1,0,4,Jim McKean,"L.Barker (4-46), D.Spillner (5-BSv), S.Monge (3-L), M.Stanton (3)",CLE,1981
