,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
92,93,Jul 22,True,CHW,"L,1-6",9.0,12,6,6,0,3,5,0,0,3.86,41,,,1.0,1.0,0,0,38,2,0,0,0,0,0,1,2,Bill Kunkel,"S.Busby (66-21-L), M.Pattin (2)",KCR,1980
93,94,Jul 23,True,CHW,"W,9-2",9.0,8,2,2,0,4,7,0,1,3.84,38,,,0.0,0.0,0,1,32,3,0,0,0,1,0,1,2,Dan Morrison,"L.Gura (4-57-W), R.Martin (5)",KCR,1980
94,95,Jul 24,True,CHW,"W,12-4",9.0,9,4,4,0,0,1,1,1,3.85,36,,,0.0,0.0,0,0,34,2,0,0,0,1,0,1,2,Ted Hendry,"P.Splittorff (4-55-W), R.Eastwick (4)",KCR,1980
95,96,Jul 25,True,NYY,"W,6-1",9.0,4,1,1,0,3,5,1,0,3.82,33,,,0.0,0.0,0,1,30,1,0,0,0,0,0,0,2,Durwood Merrill,"R.Gale (4-68-W), M.Pattin (2)",KCR,1980
96,97,Jul 26,True,NYY,"L,4-5",9.0,8,5,5,0,3,3,3,0,3.83,38,,,0.0,0.0,1,0,34,1,0,0,0,1,0,0,2,Derryl Cousins,"D.Leonard (4-44-L), D.Quisenberry (4)",KCR,1980
97,98,Jul 27,True,NYY,"W,8-0",9.0,7,0,0,0,1,2,0,0,3.79,30,,,,,0,0,29,2,0,0,0,0,0,4,1,Marty Springstead,L.Gura (3-74-W),KCR,1980
98,99,Jul 29,True,BOS,"W,9-8",9.0,15,8,7,1,6,0,0,0,3.82,47,,,3.0,0.0,3,2,39,4,0,2,1,1,3,1,3,Joe Brinkman,"P.Splittorff (4-28), R.Martin (5), D.Quisenberry (2-W)",KCR,1980
99,100,Jul 30,True,BOS,"L,1-7",9.0,15,7,7,0,1,4,0,1,3.85,42,,,4.0,4.0,0,1,40,2,1,0,0,0,0,1,3,Durwood Merrill,"S.Busby (7-54-L), D.Quisenberry (0), R.Eastwick (5)",KCR,1980
100,101,Jul 31,True,BOS,"W,13-3",9.0,9,3,3,0,2,2,1,0,3.85,37,,,0.0,0.0,0,0,35,0,2,0,0,0,0,1,2,Derryl Cousins,"D.Leonard (4-66-W), J.Twitty (11)",KCR,1980
101,102,Aug 1,False,CHW,"W,4-3",9.0,7,3,3,0,2,3,1,1,3.84,35,,,2.0,0.0,0,0,32,1,1,0,0,0,0,2,2,Larry McCoy,"L.Gura (4-55-W), D.Quisenberry (1-Sv)",KCR,1980
102,103,Aug 2,False,CHW,"W,8-2",9.0,4,2,2,0,4,4,0,0,3.82,35,,,0.0,0.0,0,0,30,0,1,0,0,1,0,0,2,Rick Reed,"R.Gale (7-64-W), M.Pattin (7-Sv)",KCR,1980
103,104,Aug 3,False,CHW,"L,3-5",8.0,10,5,5,0,2,3,2,0,3.84,34,,,1.0,0.0,1,1,31,0,0,0,0,1,0,0,2,Steve Palermo,"P.Splittorff (4-32-L), R.Martin (4)",KCR,1980
104,105,Aug 4,False,DET,"W,6-5",9.0,12,5,5,0,7,4,1,0,3.85,44,,,3.0,0.0,0,1,35,2,0,1,2,0,0,1,4,Fred Spenn,"S.Busby (4-35), J.Twitty (3), R.Eastwick (4), D.Quisenberry (2-W)",KCR,1980
105,106,Aug 5,False,DET,"W,6-3",9.0,10,3,3,0,2,4,1,0,3.84,38,,,2.0,1.0,0,0,35,1,0,0,0,1,0,1,2,Rich Garcia,"D.Leonard (4-52-W), D.Quisenberry (0-Sv)",KCR,1980
106,107,Aug 6,False,DET,"W,5-4",9.0,8,4,4,0,4,3,1,1,3.84,36,,,1.0,1.0,1,0,31,0,0,0,0,0,0,3,2,Greg Kosc,"L.Gura (4-54-W), D.Quisenberry (0-Sv)",KCR,1980
107,108,Aug 8(1),False,TOR,"W,9-0",9.0,4,0,0,0,1,3,0,0,3.8,31,,,,,0,0,30,2,0,0,0,0,0,1,1,Steve Palermo,R.Gale (5-81-W),KCR,1980
