,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
92,93,Jul 20,False,FLA,"W,6-3",42,38,6,13,4,1,2,6,3,1,8,0,1,0,1,1,1,1,0.27,0.319,0.404,0.723,9,12,L,C.Hammond(47),COL,1993
93,94,Jul 21,False,FLA,"L,4-6",37,35,4,10,4,0,1,4,0,0,7,0,0,2,0,0,0,0,0.27,0.319,0.405,0.723,6,15,R,P.Rapp(58),COL,1993
94,95,Jul 22,True,STL,"W,7-6",41,35,7,14,2,0,2,7,4,1,9,1,0,1,0,2,1,1,0.271,0.32,0.407,0.728,8,15,R,B.Tewksbury(55),COL,1993
95,96,Jul 23,True,STL,"L,11-13",45,43,11,17,3,3,1,9,1,0,6,0,0,1,0,0,3,0,0.273,0.321,0.411,0.732,7,17,L,A.Watson(27),COL,1993
96,97,Jul 24,True,STL,"W,9-8",41,36,9,13,1,2,1,9,4,1,5,0,1,0,1,0,2,0,0.274,0.322,0.413,0.735,8,15,L,D.Osborne(19),COL,1993
97,98,Jul 25,True,STL,"L,4-5",45,38,4,10,3,0,3,4,5,2,4,1,1,0,0,4,0,0,0.274,0.323,0.415,0.738,8,17,R,R.Arocha(53),COL,1993
98,99,Jul 26,True,ATL,"L,7-12",37,35,7,11,2,0,3,7,2,0,4,0,0,0,0,2,2,0,0.274,0.323,0.417,0.74,3,15,R,G.Maddux(46),COL,1993
99,100,Jul 27,True,ATL,"L,5-10",38,30,5,4,0,0,1,5,7,0,11,0,1,0,1,0,1,0,0.273,0.323,0.415,0.738,6,16,R,J.Smoltz(59),COL,1993
100,101,Jul 28,True,ATL,"L,2-3",34,30,2,10,2,0,1,2,2,0,5,0,2,0,0,3,3,0,0.273,0.323,0.416,0.739,5,15,L,S.Avery(48),COL,1993
101,102,Jul 30,True,SFG,"L,4-10",35,34,4,9,1,0,1,4,1,0,3,0,0,0,0,1,0,0,0.273,0.323,0.416,0.739,4,16,R,G.Brummett(41),COL,1993
102,103,Jul 31,True,SFG,"L,3-4",35,34,3,7,2,2,1,2,1,0,11,0,0,0,2,1,0,1,0.273,0.322,0.416,0.738,5,15,R,B.Swift(65),COL,1993
103,104,Aug 1,True,SFG,"L,5-6",37,33,5,9,2,2,1,5,2,0,5,1,1,0,0,0,0,2,0.273,0.322,0.418,0.74,5,13,R,J.Burkett(45),COL,1993
104,105,Aug 2,False,CIN,"L,2-6",37,36,2,10,0,0,1,2,1,0,6,0,0,0,0,0,1,1,0.273,0.322,0.417,0.739,8,13,R,T.Pugh(64),COL,1993
105,106,Aug 3,False,CIN,"L,4-5",35,30,4,5,0,0,1,4,3,0,6,1,0,1,0,0,0,3,0.272,0.321,0.416,0.737,1,18,R,L.Luebbers(60),COL,1993
106,107,Aug 4,False,CIN,"L,3-9",37,34,3,9,1,0,1,3,2,0,10,0,0,1,0,1,2,0,0.272,0.321,0.415,0.737,7,13,R,J.Roper(65),COL,1993
107,108,Aug 5,False,CIN,"L,4-11",39,35,4,9,2,0,2,4,4,0,10,0,0,0,0,1,1,0,0.272,0.321,0.416,0.737,8,15,R,J.Rijo(69),COL,1993
