,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
44,45,Jun 4,True,CHC,"W,8-1",9.0,9,1,1,0,3,6,1,0,3.74,36,,,,,1,1,32,1,0,0,1,0,0,1,1,Eric Gregg,S.Rogers (3-68-W),MON,1980
45,46,Jun 5,True,CHC,"W,2-0",9.0,6,0,0,0,2,8,0,0,3.66,35,,,,,0,0,32,0,1,0,1,0,0,0,1,Dave Pallone,S.Sanderson (5-81-W),MON,1980
46,47,Jun 6,True,STL,"W,7-2",9.0,8,2,1,1,0,1,0,0,3.6,36,,,,,3,0,35,0,0,0,0,1,3,1,1,Terry Tata,B.Lee (4-66-W),MON,1980
47,48,Jun 7,True,STL,"W,2-1",13.0,6,1,1,0,4,9,1,0,3.52,47,,,0.0,0.0,1,2,41,1,0,1,2,0,0,0,3,Lanny Harris,"D.Palmer (4-83), W.Fryman (4), E.Sosa (3-W)",MON,1980
48,49,Jun 8(1),True,STL,"W,6-4",9.0,6,4,4,0,8,0,0,0,3.53,40,,,1.0,0.0,0,0,30,1,1,0,0,2,0,1,2,Dick Stello,"S.Rogers (3-54-W), W.Fryman (0-Sv)",MON,1980
49,50,Jun 8(2),True,STL,"W,9-4",9.0,7,4,4,0,7,7,0,0,3.54,41,,,0.0,0.0,2,0,33,3,0,0,0,1,1,1,3,Bruce Froemming,"R.Grimsley (4-43-W), S.Bahnsen (4-H), E.Sosa (0)",MON,1980
50,51,Jun 10,True,SDP,"W,8-4",9.0,9,4,2,2,5,9,0,0,3.51,41,,,3.0,0.0,1,1,36,2,0,0,0,0,2,0,4,Joe West,"S.Sanderson (4-55), S.Bahnsen (1-W), F.Norman (6-H), E.Sosa (1-Sv)",MON,1980
51,52,Jun 11,True,SDP,"W,7-6",9.0,17,6,5,1,3,8,0,0,3.53,46,,,4.0,4.0,0,0,42,1,0,0,0,1,0,0,4,Charlie Williams,"B.Gullickson (8-39), S.Bahnsen (0-BSv), W.Fryman (2-H), E.Sosa (0-BW)",MON,1980
52,53,Jun 12,True,SDP,"W,9-1",9.0,8,1,1,0,3,4,0,0,3.49,37,,,0.0,0.0,2,0,33,1,0,0,0,1,0,0,2,Paul Pryor,"C.Lea (99-63-W), F.Norman (1)",MON,1980
53,54,Jun 13,True,LAD,"W,4-3",9.0,7,3,2,1,2,2,1,0,3.46,36,,,,,2,1,32,0,0,0,2,0,1,0,1,Steve Fields,S.Rogers (4-63-W),MON,1980
