,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
83,84,Jul 16,True,LAD,"W,4-1",9.0,7,1,1,0,4,8,0,0,3.84,36,,,,,1,1,31,0,0,1,0,1,0,1,1,Lanny Harris,R.Reuschel (3-73-W),CHC,1980
84,85,Jul 17,True,LAD,"L,1-3",9.0,8,3,3,0,3,5,0,0,3.83,38,,,0.0,0.0,0,0,34,1,1,1,1,0,0,0,2,John Kibler,"D.Lamp (4-44-L), B.Caudill (1)",CHC,1980
85,86,Jul 18,True,SDP,"L,1-2",9.0,7,2,2,0,5,8,1,0,3.81,36,,,0.0,0.0,0,1,30,1,0,1,1,0,0,1,2,Charlie Williams,"D.Capilla (4-55-L), D.Tidrow (2)",CHC,1980
86,87,Jul 19,True,SDP,"W,8-7",9.0,11,7,6,1,6,8,1,0,3.83,44,,,1.0,0.0,5,2,36,0,0,1,0,2,3,1,3,John McSherry,"M.Krukow (8-26), G.Riley (6), B.Caudill (1-W)",CHC,1980
87,88,Jul 20,True,SDP,"W,6-0",9.0,6,0,0,0,2,5,0,0,3.79,34,,,,,0,0,32,1,0,0,0,0,0,1,1,Joe West,L.McGlothen (4-78-W),CHC,1980
88,89,Jul 21 susp,True,SFG,"L,0-2",15.0,8,2,2,0,8,16,1,0,3.74,59,,,0.0,0.0,0,1,50,3,1,1,1,0,0,1,4,Frank Pulli,"R.Reuschel (4-76), B.Sutter (8), D.Tidrow (2), B.Caudill (1-L)",CHC,1980
89,90,Jul 22,True,SFG,"W,3-1",9.0,6,1,1,0,0,1,1,0,3.71,32,,,,,0,1,31,0,0,0,1,0,0,0,1,Dutch Rennert,D.Lamp (4-72-W),CHC,1980
90,91,Jul 23,True,SFG,"L,6-14",9.0,21,14,14,0,5,5,2,1,3.82,52,,,1.0,1.0,2,1,43,2,0,0,0,3,0,1,4,Harry Wendelstedt,"D.Capilla (4-18-L), W.Hernández (7), L.McGlothen (2), D.Tidrow (1)",CHC,1980
91,92,Jul 25,False,LAD,"L,6-7",8.0,13,7,7,0,6,7,0,0,3.86,41,,,5.0,4.0,2,1,34,1,0,1,1,0,0,0,4,Joe West,"M.Krukow (5-40), D.Tidrow (1-H), B.Caudill (3-BSv), B.Sutter (3-L)",CHC,1980
92,93,Jul 26,False,LAD,"W,5-3",9.0,9,3,3,0,4,6,0,0,3.85,39,,,3.0,2.0,0,0,35,2,0,0,0,0,0,1,2,Bill Williams,"L.McGlothen (2-60-W), B.Sutter (0-Sv)",CHC,1980
