,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
72,73,Jul 1,False,TOR,"W,2-0",33,32,2,6,1,0,1,2,1,0,3,0,0,0,0,1,0,0,0.264,0.334,0.395,0.729,4,10,R,J.Clancy(69),BAL,1980
73,74,Jul 2,False,TOR,"W,6-2",41,36,6,11,2,0,0,6,5,1,6,0,0,0,1,3,0,0,0.265,0.335,0.395,0.729,8,11,L,P.Mirabella(23),BAL,1980
74,75,Jul 3,True,BOS,"L,2-5",31,27,2,5,1,0,0,2,3,0,6,0,0,1,0,2,1,1,0.264,0.334,0.393,0.727,2,11,R,C.Rainey(43),BAL,1980
75,76,Jul 4,True,BOS,"W,10-3",43,34,10,12,3,0,0,9,8,0,4,0,1,0,1,2,2,0,0.265,0.336,0.394,0.729,9,11,R,M.Torrez(31),BAL,1980
76,77,Jul 5,True,BOS,"L,0-1",34,29,0,4,3,0,0,0,4,0,3,0,1,0,0,0,1,0,0.264,0.335,0.392,0.727,7,14,L,J.Tudor(67),BAL,1980
77,78,Jul 6,True,BOS,"L,4-6",39,34,4,8,0,0,1,4,5,0,4,0,0,0,0,1,1,0,0.264,0.335,0.391,0.726,8,15,R,D.Eckersley(45),BAL,1980
78,79,Jul 10,False,CHW,"W,9-2",45,38,9,14,1,1,1,9,7,0,2,0,0,0,0,2,0,0,0.265,0.337,0.393,0.73,9,12,L,B.Burns(7),BAL,1980
79,80,Jul 11,False,CHW,"L,4-5",44,34,4,7,2,0,1,4,9,0,5,0,0,1,2,1,2,0,0.264,0.337,0.392,0.729,13,11,R,R.Dotson(50),BAL,1980
80,81,Jul 12,True,KCR,"W,3-1",32,30,3,6,2,0,1,3,2,0,6,0,0,0,1,1,3,0,0.264,0.336,0.392,0.728,5,11,R,R.Martin(53),BAL,1980
81,82,Jul 13,True,KCR,"L,1-5",34,31,1,7,1,0,0,1,2,0,2,0,0,1,0,2,0,0,0.263,0.335,0.391,0.726,6,11,L,L.Gura(69),BAL,1980
82,83,Jul 14,True,KCR,"L,4-8",37,34,4,10,0,0,2,4,2,0,5,0,1,0,0,2,0,0,0.264,0.335,0.392,0.727,6,11,L,P.Splittorff(49),BAL,1980
