,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
92,93,Jul 23,False,SDP,"L,2-3",38,35,2,9,1,0,0,1,3,1,4,0,0,0,0,1,4,0,0.271,0.326,0.396,0.722,9,12,R,R.Wise(57),PIT,1980
93,94,Jul 24,False,SDP,"W,7-1",42,39,7,16,4,0,1,7,1,0,1,0,2,0,1,1,2,1,0.273,0.327,0.399,0.725,8,10,L,B.Shirley(20),PIT,1980
94,95,Jul 25,False,SFG,"W,5-1",41,38,5,11,0,0,1,5,3,1,8,0,0,0,0,0,2,0,0.273,0.327,0.398,0.725,9,10,L,B.Knepper(22),PIT,1980
95,96,Jul 26,False,SFG,"L,3-4",38,33,3,5,1,1,0,2,5,0,8,0,0,0,1,0,1,3,0.271,0.326,0.397,0.723,5,16,R,A.Hargesheimer(65),PIT,1980
96,97,Jul 27,False,SFG,"W,6-4",43,38,6,12,1,1,0,6,4,0,4,1,0,0,1,0,2,1,0.272,0.327,0.397,0.724,10,10,L,B.Bordley(32),PIT,1980
97,98,Jul 28,False,LAD,"W,6-4",37,35,6,9,0,1,2,6,1,0,6,0,1,0,0,0,1,0,0.272,0.327,0.398,0.724,4,11,R,B.Welch(39),PIT,1980
98,99,Jul 29,False,LAD,"L,2-10",37,34,2,7,1,0,0,2,3,0,8,0,0,0,0,1,0,0,0.271,0.326,0.396,0.722,8,11,R,B.Hooton(70),PIT,1980
99,100,Jul 30,False,LAD,"L,0-3",30,29,0,4,0,0,0,0,1,0,4,0,0,0,0,2,1,0,0.27,0.325,0.394,0.719,3,10,L,J.Reuss(82),PIT,1980
100,101,Aug 1,True,SDP,"L,0-1",33,31,0,5,0,0,0,0,2,0,7,0,0,0,0,0,2,1,0.269,0.324,0.392,0.716,6,14,R,S.Mura(79),PIT,1980
101,102,Aug 3 (1),True,SDP,"L,2-5",34,31,2,5,1,0,0,1,3,0,2,0,0,0,1,2,1,0,0.268,0.323,0.39,0.713,5,13,L,J.Curtis(70),PIT,1980
102,103,Aug 3 (2),True,SDP,"L,1-4",34,30,1,4,3,0,0,1,3,0,10,0,1,0,2,1,1,0,0.267,0.322,0.389,0.711,6,14,L,B.Shirley(68),PIT,1980
103,104,Aug 5,False,CHC,"L,3-11",37,31,3,9,0,0,0,3,5,0,2,0,0,1,0,1,0,1,0.267,0.323,0.388,0.71,7,13,R,R.Reuschel(54),PIT,1980
104,105,Aug 6 (1),False,CHC,"W,9-7",40,35,9,13,1,0,2,7,3,1,3,0,0,2,0,2,4,0,0.268,0.323,0.39,0.713,4,16,R,D.Lamp(35),PIT,1980
105,106,Aug 6 (2),False,CHC,"W,2-0",34,31,2,5,2,0,1,2,2,0,10,1,0,0,0,0,1,0,0.267,0.323,0.389,0.712,5,12,L,D.Capilla(54),PIT,1980
106,107,Aug 7,False,CHC,"W,11-3",48,43,11,16,5,1,1,10,3,0,5,2,0,0,2,0,0,1,0.269,0.324,0.392,0.716,10,11,L,W.Hernández(25),PIT,1980
107,108,Aug 8,True,PHI,"W,6-5",37,28,6,10,4,0,1,6,7,4,1,0,1,1,0,0,2,2,0.269,0.325,0.393,0.718,7,14,R,D.Ruthven(39),PIT,1980
108,109,Aug 9,True,PHI,"W,4-1",39,32,4,12,0,1,1,4,5,3,1,0,0,2,0,2,0,0,0.27,0.326,0.394,0.721,11,12,R,N.Espinosa(31),PIT,1980
109,110,Aug 10 (1),True,PHI,"W,7-1",38,32,7,11,3,1,0,7,5,2,5,0,0,1,0,1,4,1,0.271,0.327,0.395,0.722,7,11,L,R.Lerch(29),PIT,1980
110,111,Aug 10 (2),True,PHI,"W,4-1",36,29,4,6,3,0,1,4,6,1,2,0,0,1,2,2,2,0,0.27,0.327,0.395,0.723,8,11,R,D.Larson(51),PIT,1980
111,112,Aug 11,True,NYM,"W,2-1",21,18,2,4,2,0,0,2,2,0,4,0,0,1,0,0,0,1,0.27,0.327,0.395,0.722,3,9,R,R.Jackson(48),PIT,1980
