,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
92,93,Jul 22,False,BOS,"W,4-3",34,29,4,10,1,0,1,4,3,0,4,0,2,0,0,5,1,0,0.282,0.339,0.397,0.736,3,9,R,M.Torrez(52),TEX,1980
93,94,Jul 23,False,BOS,"L,5-12",36,31,5,8,1,0,2,5,5,0,5,0,0,0,0,3,0,0,0.281,0.339,0.398,0.737,4,11,R,B.Stanley(32),TEX,1980
94,95,Jul 25,False,CHW,"W,6-4",38,34,6,8,1,1,0,6,3,0,3,0,0,1,1,0,0,0,0.281,0.339,0.397,0.735,5,12,R,R.Dotson(52),TEX,1980
95,96,Jul 26 (1),False,CHW,"L,3-4",37,35,3,9,2,0,0,1,1,0,5,0,1,0,1,1,1,0,0.281,0.338,0.396,0.734,7,10,R,L.Hoyt(65),TEX,1980
96,97,Jul 26 (2),False,CHW,"T,1-1",24,22,1,6,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0.281,0.338,0.395,0.733,5,9,L,B.Burns(57),TEX,1980
97,98,Jul 27 (1),False,CHW,"L,2-3",40,38,2,11,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0.281,0.337,0.394,0.732,11,11,L,S.Trout(53),TEX,1980
98,99,Jul 27 (2),False,CHW,"W,4-3",54,45,4,10,0,1,0,4,5,0,8,0,2,2,2,0,1,0,0.28,0.337,0.393,0.729,11,12,L,R.Wortham(43),TEX,1980
99,100,Jul 29,True,BAL,"L,3-4",36,36,3,11,4,0,0,3,0,0,3,0,0,0,0,2,0,0,0.28,0.336,0.393,0.729,6,13,L,S.McGregor(55),TEX,1980
100,101,Jul 30,True,BAL,"L,2-3",42,36,2,13,2,0,1,2,4,0,2,0,2,0,0,2,0,0,0.281,0.337,0.394,0.731,13,14,R,J.Palmer(41),TEX,1980
101,102,Jul 31,True,BAL,"W,7-4",39,36,7,14,2,0,0,5,2,0,3,0,0,0,2,3,1,1,0.282,0.338,0.394,0.733,8,9,R,S.Stone(27),TEX,1980
102,103,Aug 1,True,BOS,"W,7-5",42,35,7,12,1,0,0,6,7,3,3,0,0,0,2,1,1,1,0.283,0.339,0.394,0.734,11,12,R,M.Torrez(34),TEX,1980
103,104,Aug 2,True,BOS,"L,0-1",34,32,0,8,0,0,0,0,2,1,4,0,0,0,0,2,1,1,0.282,0.339,0.393,0.732,7,13,L,B.Ojeda(65),TEX,1980
