,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
101,102,Aug 3,True,ATL,"W,6-5",39,35,6,11,3,1,1,6,4,0,7,0,0,0,0,0,1,0,0.26,0.328,0.393,0.721,9,12,L,L.McWilliams(36),MON,1980
102,103,Aug 4 (1),True,NYM,"W,4-3",39,34,4,7,1,0,0,1,4,0,7,0,1,0,1,0,2,1,0.259,0.327,0.392,0.719,7,13,R,P.Zachry(73),MON,1980
103,104,Aug 4 (2),True,NYM,"L,3-4",34,31,3,7,0,0,2,3,2,0,4,1,0,0,0,2,1,1,0.259,0.327,0.392,0.719,4,15,R,M.Bomback(62),MON,1980
104,105,Aug 5,True,NYM,"W,11-5",40,34,11,14,2,1,1,10,2,0,4,0,3,1,1,0,1,0,0.26,0.328,0.394,0.722,5,14,R,J.Pacella(36),MON,1980
105,106,Aug 6,True,NYM,"W,4-1",33,31,4,8,1,0,1,4,1,0,9,0,1,0,0,0,3,0,0.26,0.328,0.394,0.722,5,10,R,R.Jackson(51),MON,1980
106,107,Aug 7,True,NYM,"L,1-7",31,31,1,6,0,2,1,1,0,0,2,0,0,0,0,2,0,0,0.26,0.327,0.394,0.721,3,13,R,R.Burris(73),MON,1980
107,108,Aug 8,False,CHC,"W,5-2",37,34,5,8,2,1,2,5,2,0,8,0,0,1,0,0,5,0,0.26,0.326,0.395,0.722,5,11,R,M.Krukow(51),MON,1980
108,109,Aug 9 (1),False,CHC,"L,1-3",36,32,1,8,0,0,0,1,2,0,6,0,1,1,0,0,0,0,0.259,0.326,0.394,0.72,8,11,R,R.Reuschel(70),MON,1980
109,110,Aug 9 (2),False,CHC,"W,4-3",36,32,4,10,3,1,1,4,1,0,6,0,2,1,1,1,1,2,0.26,0.326,0.396,0.721,5,14,R,B.Caudill(56),MON,1980
110,111,Aug 10,False,CHC,"W,7-3",38,35,7,9,1,0,0,6,2,0,2,0,1,0,1,0,3,0,0.26,0.325,0.395,0.72,4,15,R,D.Lamp(36),MON,1980
111,112,Aug 11,False,STL,"L,0-16",34,29,0,4,1,0,0,0,5,0,5,0,0,0,0,2,0,0,0.259,0.325,0.393,0.718,7,18,L,B.Sykes(79),MON,1980
112,113,Aug 12,False,STL,"W,4-0",40,34,4,9,3,0,0,4,6,0,2,0,0,0,0,0,4,2,0.259,0.325,0.393,0.718,9,12,R,J.Fulgham(67),MON,1980
113,114,Aug 13,False,STL,"L,5-7",36,35,5,10,2,1,1,5,1,0,2,0,0,0,0,1,0,1,0.259,0.325,0.393,0.719,4,15,R,B.Forsch(46),MON,1980
114,115,Aug 15,False,PIT,"L,3-7",42,37,3,9,2,1,0,3,4,0,5,1,0,0,1,0,3,0,0.259,0.325,0.393,0.718,12,16,R,J.Bibby(47),MON,1980
115,116,Aug 16,False,PIT,"L,0-5",30,29,0,2,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0.258,0.324,0.391,0.714,3,13,R,B.Blyleven(94),MON,1980
116,117,Aug 17 (1),False,PIT,"L,1-5",32,32,1,7,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0.257,0.323,0.39,0.713,4,13,R,R.Rhoden(74),MON,1980
117,118,Aug 17 (2),False,PIT,"W,4-2",39,33,4,9,0,0,0,4,3,1,3,0,3,0,1,0,1,1,0.258,0.323,0.389,0.712,8,15,R,D.Robinson(57),MON,1980
118,119,Aug 19,True,LAD,"L,2-3",37,32,2,8,1,1,0,2,4,0,4,0,1,0,0,1,2,0,0.257,0.323,0.388,0.711,8,15,R,B.Hooton(62),MON,1980
119,120,Aug 20,True,LAD,"L,1-5",32,32,1,6,1,1,1,1,0,0,5,0,0,0,1,2,0,0,0.257,0.322,0.388,0.71,4,14,L,J.Reuss(76),MON,1980
120,121,Aug 21,True,LAD,"L,4-5",43,39,4,9,1,1,2,4,4,1,6,0,0,0,0,0,1,0,0.257,0.322,0.389,0.711,9,13,R,D.Sutton(54),MON,1980
121,122,Aug 22,True,SDP,"W,6-2",40,34,6,12,4,0,0,6,5,0,0,0,1,0,0,0,5,1,0.257,0.323,0.389,0.712,10,9,L,R.Jones(21),MON,1980
122,123,Aug 23,True,SDP,"W,2-0",36,28,2,6,1,0,0,2,7,2,5,0,1,0,0,0,4,1,0.257,0.323,0.389,0.712,10,11,R,S.Mura(55),MON,1980
123,124,Aug 24,True,SDP,"W,12-9",45,33,12,10,2,0,0,12,9,1,6,1,0,2,1,0,4,0,0.258,0.325,0.388,0.713,9,17,L,B.Shirley(41),MON,1980
124,125,Aug 25,True,SFG,"W,3-1",34,28,3,8,3,0,0,3,4,1,5,0,2,0,0,0,3,0,0.258,0.325,0.388,0.713,7,9,R,A.Hargesheimer(51),MON,1980
125,126,Aug 27,True,SFG,"L,0-1",30,28,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0.257,0.324,0.386,0.71,3,12,R,E.Whitson(70),MON,1980
126,127,Aug 29,False,LAD,"L,4-5",39,36,4,13,2,0,0,3,1,0,4,0,0,2,0,1,1,1,0.257,0.324,0.387,0.71,8,13,R,D.Goltz(32),MON,1980
127,128,Aug 30,False,LAD,"L,3-4",35,34,3,7,3,0,0,3,1,0,3,0,0,0,0,0,5,0,0.257,0.323,0.386,0.709,5,11,R,B.Hooton(56),MON,1980
128,129,Aug 31 (1),False,LAD,"L,0-2",29,28,0,4,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0.256,0.322,0.385,0.707,2,10,L,J.Reuss(81),MON,1980
129,130,Aug 31 (2),False,LAD,"L,2-7",34,32,2,7,0,0,2,2,2,0,7,0,0,0,0,2,0,0,0.256,0.322,0.385,0.707,5,16,R,D.Sutton(58),MON,1980
130,131,Sep 1,False,SDP,"W,5-3",37,30,5,10,2,1,1,4,3,1,3,0,2,2,0,1,0,1,0.257,0.322,0.386,0.708,5,12,R,R.Wise(43),MON,1980
