,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
77,78,Jul 4,True,PHI,"W,1-0",32,31,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.269,0.327,0.401,0.728,3,11,R,N.Espinosa(77),STL,1980
78,79,Jul 5,True,PHI,"W,6-1",37,33,6,10,3,1,0,6,3,0,1,0,1,0,1,1,3,0,0.27,0.328,0.402,0.729,7,9,L,R.Lerch(31),STL,1980
79,80,Jul 6,True,PHI,"L,3-8",37,36,3,10,2,0,1,3,1,0,7,0,0,0,0,1,1,0,0.27,0.327,0.402,0.729,7,15,L,S.Carlton(70),STL,1980
80,81,Jul 10,False,MON,"L,3-4",37,35,3,11,2,0,1,3,1,0,1,0,1,0,0,1,0,0,0.27,0.327,0.403,0.73,7,12,R,D.Palmer(62),STL,1980
81,82,Jul 11,False,MON,"W,5-3",38,37,5,9,2,0,0,4,1,0,8,0,0,0,1,0,0,0,0.27,0.326,0.401,0.728,6,17,R,S.Rogers(63),STL,1980
82,83,Jul 12,False,NYM,"W,8-6",56,48,8,15,3,2,2,8,6,1,4,0,1,1,1,2,1,0,0.271,0.327,0.404,0.732,12,18,R,J.Pacella(51),STL,1980
83,84,Jul 13 (1),False,NYM,"L,4-7",39,35,4,10,2,0,2,4,2,0,6,0,1,1,0,0,1,0,0.271,0.327,0.406,0.733,8,11,L,P.Falcone(55),STL,1980
84,85,Jul 13 (2),False,NYM,"L,4-10",35,33,4,7,1,0,2,4,2,0,4,0,0,0,0,0,0,1,0.27,0.327,0.406,0.732,4,15,R,M.Bomback(59),STL,1980
85,86,Jul 15,True,SDP,"W,5-3",37,31,5,10,2,0,0,5,3,1,2,0,2,1,0,0,3,0,0.271,0.327,0.406,0.733,8,12,L,R.Jones(40),STL,1980
86,87,Jul 16,True,SDP,"W,3-0",31,29,3,7,1,0,0,3,0,0,5,0,1,1,0,0,1,0,0.27,0.326,0.404,0.731,4,10,L,G.Lucas(56),STL,1980
87,88,Jul 17,True,SDP,"W,15-3",46,41,15,17,3,0,2,14,5,2,6,0,0,0,0,0,0,0,0.272,0.328,0.407,0.736,7,15,R,R.Wise(20),STL,1980
88,89,Jul 18,True,SFG,"L,7-8",39,35,7,12,1,1,0,6,1,1,7,1,1,1,0,2,0,0,0.273,0.329,0.408,0.736,5,16,R,A.Ripley(41),STL,1980
89,90,Jul 19,True,SFG,"L,4-7",40,37,4,9,3,0,0,4,3,0,1,0,0,0,1,0,2,0,0.273,0.328,0.407,0.735,9,16,R,A.Hargesheimer(42),STL,1980
90,91,Jul 20,True,SFG,"W,2-1",33,32,2,9,3,1,0,2,1,0,4,0,0,0,1,1,1,1,0.273,0.328,0.407,0.735,7,11,L,B.Knepper(58),STL,1980
91,92,Jul 21,True,LAD,"W,5-2",34,33,5,8,2,0,2,5,1,0,5,0,0,0,1,0,0,0,0.273,0.327,0.408,0.735,5,12,R,D.Goltz(42),STL,1980
92,93,Jul 22,True,LAD,"W,3-2",31,28,3,6,3,0,2,3,1,1,3,0,1,1,0,0,1,0,0.272,0.327,0.409,0.736,4,13,R,D.Sutton(60),STL,1980
93,94,Jul 23,True,LAD,"W,7-3",40,36,7,12,3,2,0,7,4,0,5,0,0,0,0,0,0,0,0.273,0.328,0.41,0.738,9,14,R,B.Welch(13),STL,1980
94,95,Jul 25,False,SDP,"W,3-2",40,37,3,11,2,0,0,3,3,0,3,0,0,0,0,1,1,0,0.273,0.328,0.41,0.737,10,14,L,R.Jones(51),STL,1980
95,96,Jul 26,False,SDP,"L,3-4",45,41,3,12,3,0,0,3,2,0,5,0,1,1,0,1,0,0,0.273,0.328,0.409,0.737,9,18,R,S.Mura(54),STL,1980
96,97,Jul 27,False,SDP,"L,2-5",36,31,2,6,0,1,1,2,4,1,3,0,1,0,0,1,0,0,0.272,0.327,0.409,0.736,7,15,L,G.Lucas(60),STL,1980
97,98,Jul 29,False,SFG,"L,1-4",36,32,1,7,4,0,0,1,4,1,4,0,0,0,0,1,1,0,0.272,0.327,0.408,0.735,8,12,R,A.Ripley(60),STL,1980
98,99,Jul 30,False,SFG,"W,4-0",37,34,4,7,1,0,0,3,3,2,10,0,0,0,1,0,1,0,0.271,0.326,0.406,0.733,6,9,L,B.Knepper(59),STL,1980
99,100,Jul 31,False,SFG,"L,4-6",39,34,4,10,2,0,0,3,3,0,5,0,2,0,1,1,0,0,0.272,0.327,0.406,0.732,8,18,R,A.Hargesheimer(46),STL,1980
100,101,Aug 1,False,LAD,"L,1-2",33,33,1,3,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0.27,0.325,0.404,0.728,2,10,R,D.Sutton(78),STL,1980
101,102,Aug 2,False,LAD,"L,2-3",34,33,2,6,0,0,0,2,1,0,7,0,0,0,0,0,1,0,0.269,0.324,0.402,0.725,5,13,R,B.Welch(67),STL,1980
102,103,Aug 3,False,LAD,"W,4-1",38,34,4,9,3,0,1,4,3,1,7,0,1,0,0,1,1,0,0.269,0.324,0.402,0.726,7,11,R,B.Hooton(46),STL,1980
103,104,Aug 6,False,PHI,"W,14-0",48,42,14,16,3,1,0,11,6,0,7,0,0,0,1,1,2,0,0.27,0.325,0.403,0.728,7,11,R,B.Walk(11),STL,1980
104,105,Aug 7,False,PHI,"L,2-3",37,34,2,6,3,0,0,2,3,0,4,0,0,0,1,0,0,0,0.269,0.325,0.402,0.726,8,13,L,S.Carlton(67),STL,1980
105,106,Aug 8,True,NYM,"L,2-3",35,31,2,7,0,0,0,2,2,1,6,1,0,1,0,1,0,1,0.269,0.324,0.4,0.724,6,13,L,P.Falcone(50),STL,1980
106,107,Aug 9,True,NYM,"W,9-6",42,37,9,13,2,1,0,9,3,1,4,1,0,1,1,0,2,0,0.27,0.325,0.401,0.726,9,13,R,P.Zachry(33),STL,1980
107,108,Aug 10,True,NYM,"L,1-4",35,34,1,7,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0.269,0.324,0.399,0.724,7,15,R,M.Bomback(70),STL,1980
108,109,Aug 11,True,MON,"W,16-0",44,38,16,16,4,2,2,14,4,0,6,0,0,2,1,0,1,0,0.271,0.326,0.403,0.729,4,9,R,S.Sanderson(12),STL,1980
109,110,Aug 12,True,MON,"L,0-4",31,26,0,4,0,0,0,0,3,0,5,1,1,0,0,1,0,1,0.27,0.325,0.402,0.727,4,16,L,F.Norman(66),STL,1980
110,111,Aug 13,True,MON,"W,7-5",37,29,7,7,2,0,0,7,7,2,0,0,1,0,1,1,1,1,0.27,0.326,0.401,0.727,6,11,R,C.Lea(38),STL,1980
111,112,Aug 14,True,CHC,"W,10-9",50,38,10,13,4,0,0,7,10,2,7,0,2,0,0,2,1,0,0.27,0.327,0.401,0.729,12,12,R,D.Lamp(46),STL,1980
112,113,Aug 15,True,CHC,"L,4-5",36,34,4,9,0,2,1,4,2,0,6,0,0,0,1,2,0,1,0.27,0.327,0.402,0.729,5,16,R,L.McGlothen(55),STL,1980
