,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
103,104,Aug 1,False,CLE,"W,2-1",9.0,4,1,1,0,2,4,1,0,3.61,32,,,2.0,0.0,0,0,30,1,0,0,0,0,0,0,4,Marty Springstead,"B.Kingman (5-63-W), J.Jones (4-H), B.Lacey (2-H), D.Beard (5-Sv)",OAK,1980
104,105,Aug 3(1),False,CLE,"W,11-3",9.0,9,3,3,0,4,4,1,0,3.61,37,,,3.0,0.0,0,0,31,2,0,0,1,1,0,0,3,Joe Brinkman,"M.Keough (6-50-W), B.Lacey (1-H), J.Jones (1-Sv)",OAK,1980
105,106,Aug 3(2),False,CLE,"L,2-4",8.0,8,4,4,0,2,2,0,1,3.61,33,,,,,1,1,29,1,0,0,1,0,1,2,1,Durwood Merrill,M.Norris (5-50-L),OAK,1980
106,107,Aug 4,True,MIN,"W,11-2",9.0,9,2,2,0,4,3,0,1,3.6,40,,,,,0,0,35,1,0,0,0,0,0,1,1,Bill Kunkel,S.McCatty (5-60-W),OAK,1980
107,108,Aug 5,True,MIN,"W,3-2",9.0,3,2,2,0,1,3,0,0,3.58,30,,,,,0,1,29,1,0,0,0,0,0,0,1,Ted Hendry,R.Langford (5-75-W),OAK,1980
108,109,Aug 6,True,MIN,"W,3-1",9.0,7,1,1,0,2,6,0,0,3.56,35,,,,,1,1,33,0,0,0,0,0,0,0,1,Richard Shulock,B.Kingman (4-73-W),OAK,1980
109,110,Aug 8,True,SEA,"L,1-2",10.0,8,2,2,0,7,2,1,0,3.54,43,,,3.0,0.0,4,2,34,0,0,1,2,0,0,0,3,Dallas Parks,"M.Keough (4-60-L), J.Jones (4), B.Lacey (4)",OAK,1980
110,111,Aug 9,True,SEA,"W,2-1",9.0,3,1,1,0,1,7,0,0,3.52,32,,,,,1,1,30,0,0,0,0,1,2,0,1,Mike Reilly,M.Norris (5-83-W),OAK,1980
111,112,Aug 10(1),True,SEA,"L,1-2",14.0,6,2,2,0,4,8,1,0,3.49,51,,,,,3,0,47,0,0,0,0,0,0,1,1,Rick Reed,S.McCatty (5-96-L),OAK,1980
112,113,Aug 10(2),True,SEA,"W,6-1",9.0,8,1,1,0,0,2,0,0,3.47,32,,,,,0,2,32,1,0,0,0,0,1,1,1,George Maloney,R.Langford (4-69-W),OAK,1980
113,114,Aug 12,False,MIN,"L,2-3",8.1,7,3,3,0,0,4,2,0,3.47,31,,,,,0,0,30,1,0,0,1,0,1,0,1,Nick Bremigan,B.Kingman (5-61-L),OAK,1980
114,115,Aug 13,False,MIN,"W,6-2",9.0,9,2,1,1,2,5,1,0,3.44,37,,,,,0,1,35,0,0,0,0,0,0,0,1,Jim Evans,M.Keough (4-66-W),OAK,1980
115,116,Aug 14,False,MIN,"W,2-1",11.0,6,1,0,1,1,6,0,1,3.41,40,,,,,1,0,37,0,0,0,0,1,1,1,1,Jim McKean,M.Norris (4-88-W),OAK,1980
