,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
88,89,Jul 18,False,MIL,"L,1-5",8.0,14,5,5,0,1,6,1,0,3.76,38,,,1.0,1.0,1,1,37,1,1,0,0,0,1,0,3,Rick Reed,"S.Trout (4-36-L), M.Proly (0), L.Hoyt (1)",CHW,1980
89,90,Jul 19,False,MIL,"W,10-7",9.0,10,7,7,0,3,5,2,0,3.79,39,,,1.0,1.0,1,1,35,0,0,0,1,0,1,0,3,Mike Reilly,"R.Wortham (4-29), L.Hoyt (0-W), E.Farmer (1-Sv)",CHW,1980
90,91,Jul 20,False,MIL,"L,6-7",8.0,10,7,5,2,5,5,1,0,3.81,40,,,2.0,0.0,3,0,34,2,2,1,0,1,2,1,3,Fred Spenn,"R.Dotson (3-41), G.Hoffman (5), M.Proly (1-L)",CHW,1980
91,92,Jul 21,False,KCR,"L,1-2",8.0,7,2,2,0,3,2,0,0,3.8,33,,,3.0,1.0,0,0,30,1,1,0,0,0,0,0,2,Richard Shulock,"B.Burns (5-52-L), E.Farmer (1)",CHW,1980
92,93,Jul 22,False,KCR,"W,6-1",9.0,11,1,0,1,1,4,0,0,3.76,36,,,0.0,0.0,0,1,35,1,0,0,0,0,1,3,2,Bill Kunkel,"S.Trout (3-62-W), M.Proly (1)",CHW,1980
93,94,Jul 23,False,KCR,"L,2-9",8.0,15,9,9,0,2,1,3,0,3.82,41,,,3.0,3.0,2,0,37,4,0,0,0,2,0,0,4,Dan Morrison,"R.Baumgarten (5-45-L), K.Kravec (6), L.Hoyt (3), G.Hoffman (2)",CHW,1980
94,95,Jul 24,False,KCR,"L,4-12",8.0,15,12,11,1,5,3,0,0,3.9,41,,,3.0,3.0,1,0,36,1,0,0,0,0,1,3,3,Ted Hendry,"R.Wortham (4-6-L), M.Proly (1), E.Farmer (2)",CHW,1980
95,96,Jul 25,True,TEX,"L,4-6",9.0,8,6,6,0,3,3,0,0,3.92,38,,,5.0,2.0,0,0,34,1,1,0,0,1,1,0,3,Jim Evans,"R.Dotson (4-52), G.Hoffman (1), E.Farmer (0-BL)",CHW,1980
96,97,Jul 26(1),True,TEX,"W,4-3",9.0,9,3,1,2,1,5,0,0,3.89,37,,,,,1,0,35,2,0,0,1,0,1,1,1,Mark Johnson,L.Hoyt (2-65-W),CHW,1980
97,98,Jul 26(2),True,TEX,"T,1-1",6.0,6,1,1,0,1,2,0,0,3.87,24,,,,,0,0,22,0,0,0,1,0,0,0,1,Jim McKean,B.Burns (4-57),CHW,1980
