,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
70,71,Jun 21,True,OAK,"W,5-3",9.0,12,3,3,0,5,5,0,1,4.7,45,168.0,104.0,4.0,1.0,0,0,38,3,0,0,0,1,0,0,5,Don Denkinger,"J.Dickson (5-40), R.DeLucia (1-BW), M.Holtz (1-H), M.James (1-H), T.Percival (0-Sv)",ANA,1997
71,72,Jun 22,True,OAK,"W,7-6",9.0,6,6,5,1,7,12,3,1,4.71,41,170.0,99.0,1.0,0.0,1,0,33,1,0,0,0,0,0,0,4,Richard Shulock,"C.Finley (4-45), P.Harris (1-W), M.James (0-H), T.Percival (0-Sv)",ANA,1997
72,73,Jun 23,False,TEX,"W,1-0",9.0,7,0,0,0,2,8,0,1,4.64,35,156.0,95.0,1.0,0.0,0,1,32,1,1,0,0,0,0,0,4,Tim Tschida,"A.Watson (8-63-W), S.Hasegawa (4-H), M.Holtz (1-H), R.DeLucia (1-Sv)",ANA,1997
73,74,Jun 24,False,TEX,"W,7-6",9.0,14,6,5,1,4,5,0,0,4.65,42,180.0,104.0,2.0,0.0,0,1,38,2,1,0,0,0,0,1,5,Don Denkinger,"D.Springer (5-40), K.Gross (3-H), M.James (1-BSv), R.DeLucia (0-W), T.Percival (1-Sv)",ANA,1997
74,75,Jun 25,False,TEX,"L,4-5",8.1,13,5,4,1,7,8,0,0,4.64,46,177.0,96.0,1.0,1.0,1,0,37,1,0,3,1,1,1,1,4,Rick Reed,"M.Perisho (5-42), P.Harris (2-BSv), M.Holtz (1-L), S.Hasegawa (1)",ANA,1997
75,76,Jun 26,False,SEA,"L,3-6",8.0,14,6,4,2,3,6,3,1,4.64,41,156.0,98.0,0.0,0.0,0,1,36,3,0,0,1,0,1,0,2,Gary Cederstrom,"J.Dickson (4-37-L), K.Gross (1)",ANA,1997
76,77,Jun 27,False,SEA,"L,1-8",8.0,8,8,8,0,5,8,3,1,4.69,36,143.0,85.0,0.0,0.0,0,0,30,2,0,0,0,0,0,2,2,Tim McClelland,"C.Finley (4-22-L), S.Hasegawa (1)",ANA,1997
77,78,Jun 28,False,SEA,"W,6-1",9.0,3,1,1,0,2,8,0,0,4.64,32,132.0,79.0,2.0,1.0,0,0,29,1,0,0,0,1,0,0,2,Mark Johnson,"A.Watson (4-76-W), T.Percival (3)",ANA,1997
78,79,Jun 29,False,SEA,"L,2-3",8.2,6,3,3,0,4,5,2,1,4.62,36,151.0,88.0,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Drew Coble,"D.Springer (4-67), R.DeLucia (4-L)",ANA,1997
79,80,Jun 30,False,COL,"L,7-11",8.0,16,11,10,1,4,3,2,0,4.7,42,153.0,90.0,0.0,0.0,1,1,37,3,0,1,1,0,1,0,4,Mark Barron,"K.Gross (3-12-L), M.Perisho (4), M.James (5), S.Hasegawa (2)",ANA,1997
80,81,Jul 1,False,COL,"W,4-1",9.0,6,1,1,0,3,7,0,0,4.65,36,131.0,86.0,2.0,0.0,0,0,33,2,0,0,0,0,1,1,2,Frank Pulli,"C.Finley (3-67-W), T.Percival (2-Sv)",ANA,1997
81,82,Jul 2,True,LAD,"L,4-5",9.0,14,5,3,2,1,6,1,0,4.63,43,,,1.0,0.0,0,1,40,1,0,0,2,0,3,2,4,Mark Johnson,"J.Dickson (5-47), M.James (1), M.Holtz (6), T.Percival (0-L)",ANA,1997
82,83,Jul 3,True,LAD,"L,2-8",9.0,11,8,7,1,6,6,0,1,4.66,45,162.0,92.0,3.0,2.0,3,0,35,2,0,0,1,2,0,0,4,Fieldin Culbreth,"A.Watson (4-44-L), K.Gross (2), P.Harris (7), S.Hasegawa (2)",ANA,1997
83,84,Jul 4,True,SEA,"L,3-7",9.0,9,7,7,0,5,3,3,0,4.69,40,,,0.0,0.0,1,0,34,1,0,0,0,1,0,0,2,Gary Cederstrom,"D.Springer (4-28-L), S.Hasegawa (0)",ANA,1997
84,85,Jul 5,True,SEA,"W,5-4",9.0,9,4,3,1,6,5,1,2,4.67,41,169.0,90.0,0.0,0.0,3,1,33,0,0,1,0,0,1,1,4,Tim McClelland,"M.Perisho (4-34), K.Gross (1), P.Harris (1), T.Percival (2-W)",ANA,1997
85,86,Jul 6,True,SEA,"W,8-0",9.0,4,0,0,0,3,13,0,0,4.61,31,,,,,0,0,28,1,0,0,0,0,0,2,1,Mark Johnson,C.Finley (4-89-W),ANA,1997
86,87,Jul 10,False,OAK,"W,8-4",9.0,4,4,4,0,4,10,2,0,4.61,34,147.0,91.0,0.0,0.0,0,0,30,1,0,0,0,0,0,1,2,Brian O'Nora,"A.Watson (6-52-W), R.DeLucia (10-Sv)",ANA,1997
87,88,Jul 11,False,OAK,"W,14-4",9.0,8,4,4,0,4,10,2,0,4.6,39,155.0,92.0,0.0,0.0,0,0,35,2,0,0,0,0,0,0,3,Dale Ford,"J.Dickson (8-64-W), M.Holtz (8), P.Harris (5)",ANA,1997
88,89,Jul 12,False,OAK,"W,6-3",9.0,10,3,3,0,9,8,0,0,4.58,43,185.0,100.0,4.0,2.0,0,0,31,1,0,0,1,2,0,3,4,Mike Reilly,"C.Finley (5-55-W), K.Gross (6), M.Holtz (0), T.Percival (6-Sv)",ANA,1997
89,90,Jul 13,False,OAK,"W,5-3",9.0,4,3,3,0,7,3,0,1,4.57,38,160.0,86.0,3.0,0.0,1,0,30,1,0,0,0,0,0,1,4,Larry Young,"D.Springer (8-42), S.Hasegawa (8-W), R.DeLucia (2-H), T.Percival (0-Sv)",ANA,1997
90,91,Jul 14,True,TEX,"W,6-5",9.0,9,5,5,0,3,4,4,0,4.57,37,144.0,84.0,1.0,1.0,0,0,34,1,0,0,0,0,0,2,5,Richard Shulock,"A.Watson (3-65), R.DeLucia (0-H), P.Harris (2), T.Percival (0-BSv), K.Gross (1-W)",ANA,1997
91,92,Jul 15,True,TEX,"W,6-2",9.0,9,2,2,0,0,3,2,0,4.54,36,134.0,91.0,0.0,0.0,0,0,36,1,0,0,0,0,1,1,3,Ray DiMuro,"J.Dickson (3-60-W), M.Holtz (2), S.Hasegawa (1)",ANA,1997
92,93,Jul 16,True,DET,"W,5-3",9.0,8,3,3,0,2,12,2,0,4.53,36,154.0,93.0,0.0,0.0,0,1,34,1,0,0,0,0,0,0,3,Dale Ford,"C.Finley (3-59-W), K.Gross (1-H), T.Percival (1-Sv)",ANA,1997
93,94,Jul 17,True,DET,"W,9-4",9.0,8,4,4,0,0,9,2,1,4.52,35,132.0,87.0,0.0,0.0,0,0,34,2,0,0,0,0,0,1,2,Mike Reilly,"D.Springer (3-52-W), D.May (64)",ANA,1997
94,95,Jul 18,True,TOR,"L,1-2",9.0,4,2,2,0,3,8,2,0,4.49,34,124.0,79.0,0.0,0.0,1,0,31,0,0,0,0,0,0,0,2,Mike Everitt,"A.Watson (3-70-L), P.Harris (3)",ANA,1997
95,96,Jul 19,True,TOR,"W,5-4",9.0,8,4,2,2,3,6,2,1,4.47,39,137.0,85.0,3.0,0.0,2,0,34,0,0,0,1,0,1,1,5,Ted Barrett,"J.Dickson (3-46), M.Holtz (3), K.Gross (2), D.May (1), T.Percival (2-W)",ANA,1997
96,97,Jul 20,True,TOR,"W,9-5",9.0,10,5,5,0,4,12,0,0,4.47,39,,,1.0,0.0,0,1,35,0,1,0,0,0,0,1,3,John Hirschbeck,"C.Finley (3-39-W), S.Hasegawa (4-H), T.Percival (0)",ANA,1997
