,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
98,99,Jul 29,True,BOS,"W,9-8",42,39,9,16,5,0,2,7,2,1,3,0,1,0,1,2,1,0,0.289,0.348,0.421,0.769,7,9,L,B.Ojeda(27),KCR,1980
99,100,Jul 30,True,BOS,"L,1-7",36,28,1,7,0,0,0,1,7,1,5,0,0,1,0,3,0,2,0.288,0.348,0.42,0.768,8,13,R,S.Renko(56),KCR,1980
100,101,Jul 31,True,BOS,"W,13-3",45,39,13,17,3,0,1,11,5,1,4,0,0,1,1,2,2,0,0.29,0.35,0.422,0.771,8,12,R,D.Eckersley(27),KCR,1980
101,102,Aug 1,False,CHW,"W,4-3",38,37,4,12,2,0,0,4,0,0,6,0,1,0,0,0,0,1,0.29,0.349,0.421,0.771,7,10,L,B.Burns(53),KCR,1980
102,103,Aug 2,False,CHW,"W,8-2",45,45,8,20,2,0,1,8,0,0,5,0,0,0,1,1,2,0,0.292,0.35,0.423,0.773,10,13,L,S.Trout(22),KCR,1980
103,104,Aug 3,False,CHW,"L,3-5",36,34,3,7,0,0,1,3,2,0,4,0,0,0,0,0,0,0,0.292,0.349,0.422,0.771,6,13,R,R.Dotson(65),KCR,1980
104,105,Aug 4,False,DET,"W,6-5",37,34,6,8,0,0,3,6,2,0,4,0,1,0,1,0,0,1,0.291,0.349,0.423,0.771,4,10,L,D.Schatzeder(49),KCR,1980
105,106,Aug 5,False,DET,"W,6-3",35,33,6,6,2,1,1,6,2,0,6,0,0,0,0,0,0,0,0.29,0.348,0.422,0.77,2,11,R,M.Wilcox(45),KCR,1980
106,107,Aug 6,False,DET,"W,5-4",43,34,5,12,1,1,0,5,5,0,5,1,1,2,0,2,0,0,0.291,0.349,0.422,0.771,11,11,R,J.Morris(32),KCR,1980
107,108,Aug 8 (1),False,TOR,"W,9-0",46,41,9,15,0,0,2,9,5,0,4,0,0,0,1,1,0,0,0.291,0.35,0.423,0.773,10,12,R,J.Clancy(22),KCR,1980
108,109,Aug 8 (2),False,TOR,"W,7-4",45,38,7,13,1,0,2,6,6,0,3,1,0,0,0,1,2,0,0.292,0.351,0.424,0.775,11,11,R,J.Todd(42),KCR,1980
109,110,Aug 9,False,TOR,"L,3-4",52,51,3,8,4,0,1,3,1,0,12,0,0,0,1,0,1,0,0.29,0.348,0.423,0.771,7,12,R,D.Stieb(72),KCR,1980
110,111,Aug 10,False,TOR,"W,8-5",44,37,8,13,2,0,0,8,5,1,2,0,0,2,0,1,1,0,0.291,0.349,0.423,0.772,9,12,R,J.Jefferson(32),KCR,1980
111,112,Aug 11,True,BAL,"L,1-2",38,33,1,8,1,0,0,1,4,0,3,1,0,0,0,1,3,0,0.29,0.349,0.421,0.77,10,10,R,D.Martínez(66),KCR,1980
112,113,Aug 12,True,BAL,"W,4-3",40,35,4,10,2,1,0,4,3,1,2,1,1,0,0,0,0,0,0.29,0.349,0.421,0.77,10,10,L,S.McGregor(49),KCR,1980
113,114,Aug 13,True,BAL,"W,6-1",35,30,6,9,1,1,1,5,5,0,1,0,0,0,1,2,2,1,0.29,0.349,0.422,0.771,5,9,R,J.Palmer(33),KCR,1980
114,115,Aug 15,True,TOR,"W,4-3",32,27,4,5,0,0,1,4,3,0,5,1,1,0,0,1,0,0,0.29,0.349,0.421,0.77,4,11,R,J.Jefferson(56),KCR,1980
115,116,Aug 16,True,TOR,"W,11-5",42,39,11,17,4,0,1,11,2,0,1,0,0,1,0,1,1,0,0.291,0.35,0.423,0.773,7,12,R,J.Kucek(23),KCR,1980
116,117,Aug 17,True,TOR,"W,8-3",40,31,8,9,2,0,1,8,8,0,4,0,1,0,0,0,2,1,0.291,0.351,0.423,0.774,8,13,R,J.Clancy(42),KCR,1980
117,118,Aug 18,False,TEX,"W,6-3",45,39,6,11,2,0,1,6,5,0,4,0,0,1,2,0,1,0,0.291,0.351,0.423,0.774,12,10,R,E.Figueroa(26),KCR,1980
118,119,Aug 19,False,TEX,"W,4-3",36,35,4,8,1,0,0,4,1,0,3,0,0,0,1,0,0,1,0.29,0.35,0.421,0.771,5,13,L,J.Matlack(65),KCR,1980
119,120,Aug 20,False,TEX,"W,5-3",52,44,5,9,3,0,1,3,6,2,5,1,0,1,0,0,1,0,0.29,0.35,0.421,0.77,11,13,R,K.Clay(60),KCR,1980
120,121,Aug 21,True,CLE,"L,3-4",36,32,3,6,1,0,2,3,4,0,7,0,0,0,0,0,0,1,0.289,0.349,0.421,0.77,6,14,L,R.Waits(49),KCR,1980
121,122,Aug 22,True,CLE,"L,1-4",36,33,1,6,0,1,1,1,3,0,7,0,0,0,0,0,0,0,0.288,0.348,0.42,0.768,8,11,R,L.Barker(66),KCR,1980
122,123,Aug 23,True,CLE,"W,3-2",32,28,3,7,1,0,0,3,3,1,2,0,0,1,0,2,3,0,0.288,0.348,0.419,0.767,5,11,R,W.Garland(49),KCR,1980
123,124,Aug 24,True,CLE,"W,7-5",40,36,7,11,1,1,0,7,4,0,7,0,0,0,1,0,2,0,0.288,0.348,0.419,0.767,9,11,L,R.Grimsley(26),KCR,1980
124,125,Aug 25,False,MIL,"W,9-3",44,37,9,12,4,0,1,8,5,0,4,1,0,1,0,1,3,0,0.288,0.349,0.42,0.768,8,11,R,M.Haas(38),KCR,1980
125,126,Aug 26,False,MIL,"W,7-6",43,41,7,17,2,1,0,7,1,1,2,0,0,1,0,2,1,0,0.289,0.349,0.42,0.77,9,10,L,M.Caldwell(13),KCR,1980
126,127,Aug 27,False,MIL,"W,5-4",38,36,5,9,3,0,1,5,0,0,5,1,0,1,1,0,4,0,0.289,0.349,0.42,0.769,6,10,R,P.Mitchell(33),KCR,1980
