,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
61,62,Jun 19,True,CAL,"W,7-5",9.0,15,5,4,1,2,8,0,0,3.49,41,,,3.0,1.0,0,0,38,1,1,0,1,0,0,2,3,Ted Hendry,"E.Figueroa (4-27), M.Griffin (9), R.May (4-W)",NYY,1980
62,63,Jun 20,True,OAK,"W,15-7",9.0,13,7,5,2,2,6,1,0,3.51,44,,,1.0,1.0,1,0,41,3,1,0,0,1,2,0,2,George Maloney,"L.Tiant (4-55-W), R.Davis (2-Sv)",NYY,1980
63,64,Jun 21,True,OAK,"W,5-3",9.0,9,3,3,0,0,5,0,0,3.51,37,,,2.0,0.0,0,0,35,2,1,0,2,0,1,0,2,Bill Haller,"T.John (4-51-W), R.Gossage (4-Sv)",NYY,1980
64,65,Jun 22,True,OAK,"L,2-5",9.0,13,5,5,0,0,7,2,1,3.53,39,,,0.0,0.0,0,2,37,2,0,0,0,1,0,0,2,Vic Voltaggio,"T.Underwood (4-45-L), M.Griffin (2)",NYY,1980
65,66,Jun 23,True,BOS,"L,2-7",9.0,15,7,5,2,3,5,1,0,3.55,45,,,2.0,0.0,0,0,41,2,2,0,1,0,1,0,2,Russ Goetz,"R.Guidry (4-25-L), R.Davis (2)",NYY,1980
66,67,Jun 24,True,BOS,"W,10-5",9.0,10,5,5,0,1,9,1,1,3.57,37,,,2.0,0.0,0,0,35,3,0,0,0,0,0,2,3,George Maloney,"E.Figueroa (4-26), R.May (4-W), R.Gossage (2-Sv)",NYY,1980
67,68,Jun 25,True,BOS,"L,3-4",10.0,9,4,3,1,2,0,0,0,3.56,39,,,,,0,0,37,4,0,0,0,0,1,3,1,Bill Haller,T.John (3-58-L),NYY,1980
68,69,Jun 27,True,CLE,"L,0-2",9.0,6,2,2,0,2,5,0,0,3.54,33,,,0.0,0.0,0,1,30,2,0,0,0,1,0,1,2,Marty Springstead,"R.May (2-59-L), R.Gossage (2)",NYY,1980
69,70,Jun 28,True,CLE,"W,11-10",9.0,14,10,9,1,7,3,1,0,3.61,47,,,1.0,0.0,1,2,37,3,1,1,3,0,2,1,4,Dallas Parks,"T.Underwood (5-27), R.Davis (4), T.Lollar (99), R.Gossage (0-W)",NYY,1980
70,71,Jun 29,True,CLE,"W,7-2",9.0,9,2,2,0,4,3,0,1,3.59,38,,,1.0,0.0,1,1,32,1,0,0,0,1,0,2,2,Nick Bremigan,"R.Guidry (5-47-W), R.Davis (0-Sv)",NYY,1980
